"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
3.22606555480565,15.7192368754186,0,1,0,1,0,11.6092003795784,8.14839639374986,0,8.67599465185776
8.0568976808885,15.2497392690275,1,1,0,1,0,15.7254166682251,10.337790355552,1,13.6575642356183
8.50937195718163,11.4295984359924,1,0,0,0,1,9.34382847207598,15.116647672141,0,11.310449198354
4.94788831500295,15.3227860212792,0,1,0,1,1,7.39982489286922,8.73519199807197,0,7.61603400227614
6.08361904023951,8.26403443957679,1,0,0,1,1,7.09290661779232,10.7173720239662,0,14.3117830099072
4.64143039380488,10.1459715303499,1,1,1,1,0,15.0606732012238,7.51513877487741,0,15.1223546962719
5.62903735425981,12.11666879314,1,1,1,1,1,7.07042909646407,12.5229870248586,0,9.18238338199444
7.75678629640931,12.4208112165798,1,0,0,0,1,14.634588509798,15.7863655555993,0,14.5729077251162
6.47339350191793,13.3270174404606,1,1,0,0,0,11.3266764413565,10.5795142946299,0,15.4086219442543
4.71601998065374,8.50160738779232,1,1,1,1,0,10.3529679286294,10.6930971669499,0,10.757192291785
8.22018221941774,15.7709193069022,1,1,0,1,1,11.8982044362929,8.24814022006467,1,7.55022596009076
6.44573068987963,12.5152992920484,1,0,0,1,0,9.84411725122482,14.6514787173364,0,13.9648210704327
7.98673923593479,15.2883697696961,0,1,0,1,0,12.0936864318792,14.0671697596554,1,9.22973534930497
5.89428474727822,11.9549499060959,1,0,0,1,1,11.7538797124289,9.35901316348463,0,8.02951167011634
7.41240448794976,13.5358147262596,1,1,0,1,1,13.1686567566358,10.2638209066354,1,15.9658498298377
8.37434154639881,9.55882288026623,1,0,0,0,1,10.2633708340582,9.96227635769174,0,8.22838151571341
5.33941055947693,8.62323147035204,0,1,0,1,1,12.632860441925,8.43469728878699,1,10.5379265223164
6.94250544949413,10.0208571876865,1,1,0,0,1,10.3241599225439,7.48104652995244,0,12.3632220977452
7.66493764480796,15.4869578764774,1,1,1,1,1,10.9938458646648,9.2905886892695,0,15.069874988636
6.88542896711547,12.249621801544,1,1,0,0,0,15.9957999603357,15.605866828002,0,8.62747077923268
4.76172289167827,9.87286887434311,1,1,1,1,1,7.35676856711507,8.18849595705979,0,9.08813257096335
5.52645155872526,10.5329539352097,1,1,0,1,0,12.094308243366,13.2801829257514,0,14.2211100247223
7.8245798158898,15.5086394187529,1,1,0,1,0,9.16528148949146,14.8975755120628,1,11.3909791000187
7.99551022784239,14.7514484527055,0,1,0,1,1,9.64753588521853,10.5971811232157,1,7.57787258643657
8.28319784983888,12.8079609619454,0,0,0,0,1,8.04273176495917,12.958946939325,0,10.3604910932481
7.67571945954368,14.6116558301728,1,1,0,1,0,11.4903765923809,7.91324562276714,1,12.3571817420889
7.19313329925884,11.6216145292856,1,1,0,1,1,8.49088598438539,15.5796886482276,1,11.8584154623095
4.30937859692424,8.29300025803968,0,1,0,1,1,10.6861245802138,11.5297997947782,0,7.38758644880727
6.84369163232865,11.873107140651,1,1,0,1,1,12.5532702940982,9.88738136645406,1,8.77314325235784
5.54797882427232,13.601439638529,1,0,0,1,1,9.37598194088787,11.3527071457356,0,7.09459332912229
3.57754657290701,7.19598538964055,1,1,0,1,1,14.0689582063351,11.754973225994,1,12.7214535877574
7.15345701797624,9.74223416415043,1,1,0,0,0,13.4805157256778,8.95365775888786,0,7.9823244176805
6.79252343495093,9.29739349335432,1,1,0,0,1,8.07658178755082,10.3059108953457,0,8.3610877126921
5.76882159902347,15.7804462304339,1,0,0,1,1,10.5263066187035,11.9951590774581,0,11.4794425358996
6.04863203440646,7.48476334451698,1,0,0,1,1,13.4864302626811,9.39775478513911,0,8.71822053426877
5.67348327690227,11.6561779838521,1,0,0,1,1,13.4612524923868,15.2850058039185,0,12.2288408172317
6.45136812147897,7.80513487802818,0,0,0,1,0,7.84829492564313,15.3051184173673,0,12.480343782343
7.54021953785459,13.7625935643446,1,1,0,1,1,14.2545651486143,9.41214610217139,1,7.13581858412363
7.03453138333951,10.7983723033685,1,1,0,1,0,13.2851824564859,10.2892558546737,1,10.314301002305
7.25213598752976,12.4027321408503,1,1,0,0,0,8.41439843783155,13.0082648128737,0,11.1067033985164
5.46770961703392,15.2398325530812,0,0,0,1,0,13.7778030913323,15.76893435698,0,8.1927635925822
5.52504247415778,14.7546566282399,1,0,0,1,1,13.9383964710869,9.77089617634192,0,11.4783025844954
7.03562046995907,12.1191827438306,1,1,0,1,1,14.1086021733936,14.7127198963426,1,9.53769968170673
5.21233538248036,11.4338412589859,1,1,1,1,1,14.6231042107102,12.9963184739463,0,9.54870552080683
8.35153336343542,9.97207191074267,0,0,0,0,1,14.4932694714516,15.5692069483921,0,12.1559370497707
6.6002072261448,10.8045775708742,0,1,0,1,0,12.1172619699501,15.2382234623656,1,12.4328753338195
4.69451182613279,7.4978802120313,0,1,0,1,1,13.3274360976648,9.33595119509846,0,9.29409811040387
7.308931502303,14.4382857477758,1,1,0,0,1,9.86058912007138,10.2897598207928,0,7.20498333126307
6.33240140176024,9.05518857343122,1,0,0,1,1,8.92307604150847,14.1931706666946,0,13.0691086100414
7.50061972129818,13.0512513278518,1,1,0,0,1,13.5375366939697,15.0514683271758,0,12.7705570773687
7.1507011852333,15.6872862842865,1,1,1,1,1,13.7993436730467,15.5738335431088,0,14.6027714172378
5.42238401188934,8.66821393650025,1,1,1,1,0,9.8361736042425,12.8990331687964,0,9.73656854662113
5.1432719862361,15.9524557769764,1,1,0,1,0,15.0382927842438,12.6294148510788,0,11.8516352381557
7.15355581360713,13.3968036910519,1,1,0,0,0,12.4493514355272,7.73987354547717,0,10.623902768828
6.87177517986893,10.2294949679635,1,1,0,1,0,14.5417079324834,8.8803111105226,1,11.552731564967
6.50349489089786,8.13522160518914,1,0,0,1,1,7.67878383165225,9.08422331209294,0,11.1619334914722
7.6023403664931,9.9745209289249,0,1,0,0,1,12.3659734469838,13.7485675662756,0,12.6859181844629
5.84567301174854,10.1105834725313,1,1,0,1,1,10.7157425673213,8.6438275729306,1,8.38215130753815
8.88632045514534,8.30276172189042,1,0,0,0,1,12.3631567314733,9.56177144311368,0,14.7089275545441
6.2632711799634,11.297599617159,1,0,0,1,1,7.69841289939359,7.21183926705271,0,9.01157870679162
7.36597034146089,14.5959090734832,0,1,0,0,0,9.9199988427572,8.99813469569199,0,12.6945326791611
4.94852640063157,10.14595836238,0,0,0,1,1,14.7055099068675,7.42739840596914,0,8.93718711170368
5.88377906972107,11.69732229691,1,1,1,1,1,11.5592589867301,8.35411753784865,0,10.9422760105226
6.8259917986731,15.9019000283442,1,1,1,1,1,14.411069999449,14.9213214018382,0,12.3488410841674
4.92509587546973,13.0703569289763,1,1,0,1,1,9.64222010946833,11.6719191581942,0,7.58161426591687
6.89753163436019,10.7859785174951,1,1,0,1,1,12.6596810442861,10.7938226608094,1,8.91727712447755
6.50771091545973,10.8778576396871,0,1,0,1,1,10.5298774729017,10.0721658742987,1,14.2997930725105
5.31373418612943,12.5005031584296,0,0,0,1,0,8.26050749816932,7.03562743449584,0,10.3649938642047
8.44778173538444,14.1954911546782,0,0,0,0,1,14.8824427654035,14.2321755744051,0,9.31211736868136
8.10316475336663,13.0866543808952,0,0,0,0,1,11.0975953103043,9.8476535489317,0,14.1829013684765
7.18463027471348,14.209714181954,0,1,0,1,0,10.5743861792143,13.4565989372786,1,14.3405890190043
7.33854102463365,11.4776601430494,0,1,0,0,1,11.2425855384208,15.3431147013325,0,8.18949481798336
6.49053027283085,8.12169253244065,0,0,0,1,1,11.7094407561235,9.89948068140075,0,10.4464356037788
6.4965319692731,12.5327464875299,1,0,0,1,1,12.4768799105659,15.348331203917,0,15.733005605638
7.48906775605255,11.5307138266508,0,1,0,0,1,8.01011287001893,10.8063827750739,0,8.35960831097327
7.33725051301006,13.6344888017047,0,1,0,0,1,13.0204435233027,10.8723946169484,0,13.830529268831
7.3652091059001,13.7525775777176,1,1,0,1,1,12.3746420594398,15.5014400093351,1,15.0774786320981
6.19655547737064,13.15221186704,1,0,0,1,1,12.4785589377861,7.15647289692424,0,10.381873690756
4.86584793745356,7.9745755828917,1,1,0,1,0,8.09639258543029,14.2825411921367,0,13.4170941307675
5.03836938138744,10.7965104081668,0,1,1,1,1,15.7470020344481,9.10747249866836,0,14.0845948646311
5.83454351690871,14.8374022734351,0,0,0,1,1,11.2319794092327,15.9672624256928,0,14.5025875577703
5.09958015842906,13.8497445408721,1,0,0,1,1,9.77724865730852,7.91627070610411,0,15.2419055129867
7.37815837480599,15.0362459674943,1,0,0,0,1,7.48308839090168,15.2884314332623,0,15.1076407933142
4.81194108458413,7.71016286709346,0,1,0,1,1,12.8520692060702,10.9006507103331,1,9.52165216347203
5.48039271683368,12.8025792478584,0,0,0,1,1,8.40690629044548,11.5246589283925,0,10.1645755290519
4.54630531247204,10.4334109015763,0,1,0,1,1,9.60497779236175,14.6890598225873,0,13.6678966768086
6.85152402888534,12.7330382412765,1,1,0,1,0,7.24890311877243,13.7514448724687,1,9.79723989451304
8.1882902110603,15.9338728545699,1,0,0,0,0,7.44532306608744,11.7481111818925,0,11.6508135301992
7.08611098532205,13.8490115769673,1,1,0,1,1,8.74609768181108,15.0816175299697,1,7.05054345028475
6.52880807918617,8.67211398365907,0,0,0,1,0,9.90388118475676,14.3884838193189,0,13.3820305091795
5.55009461065788,12.9939857504796,1,1,1,1,1,10.9842757743318,15.1502106208354,0,14.2127189035527
7.48417420229581,10.1432981390972,1,1,0,0,1,15.8670603753999,15.0373487053439,0,8.08905683388002
4.01468007222658,8.64420135342516,1,1,0,1,0,13.1074201771989,14.2848002428655,1,12.8684298512526
9.18357023928116,7.39233042369597,0,0,0,0,1,10.7031289115548,7.31023798021488,0,10.6213861359283
6.17945732200051,8.75776078575291,1,1,0,1,1,9.03335547586903,12.1461352899205,1,7.28779195388779
5.94106535061025,12.0176505860873,1,0,0,1,1,14.1962320394814,14.4176749852486,0,11.7774173768703
5.8270186078808,13.6469813222066,0,0,0,1,1,8.31043626996689,14.4805209801998,0,12.5376658663154
6.11358128994424,14.2580799194984,0,0,0,1,0,11.5252629828174,9.48109613847919,0,8.02105800318532
8.37966710395888,11.7060564160347,1,0,0,0,0,8.0164399810601,15.1113737220876,0,8.88866344443522
7.50278345143089,15.7730173873715,1,1,0,0,1,14.0868400286417,9.42889643879607,0,10.3951892701443
4.74793556744013,8.76634022314101,1,1,0,1,1,12.7534061193001,12.6569339635316,0,15.0291349955369
6.921068052421,14.4463197558653,1,0,0,0,1,12.5661307633854,13.9813944462221,0,13.0004311637022
6.52064041590766,11.2574947250541,1,1,0,0,0,8.7290395826567,12.7029793953989,0,15.9018810391426
6.12392754431479,11.4633491078857,0,1,0,1,1,7.2096431099344,8.84462789236568,1,14.5197510300204
7.45073192397174,13.9636256559752,1,1,0,0,0,7.84341564797796,7.69239730597474,0,14.6762421198655
4.73574501720811,8.14912238810211,1,1,1,1,1,12.5241416047793,9.27783861593343,0,14.6492462833412
7.32119109888997,15.0879695792682,0,1,0,1,0,12.9782334030606,14.8251011851244,1,15.8985360981897
6.15382674128012,13.7107320807409,0,0,0,1,1,7.61474524694495,8.98003359860741,0,8.48348944727331
5.94282800265497,9.78159928205423,0,1,0,1,0,7.79651069175452,9.56112029706128,1,15.3260201932862
8.20847195577777,15.6956606458407,1,1,0,1,1,8.06444910424761,14.2596468806732,1,15.1248194053769
5.77895141155254,9.68593883607537,1,1,0,1,1,13.6671136394143,15.7941418767441,1,13.9408942048904
6.19201538782837,13.6155247688293,0,0,0,1,1,12.7972000441514,12.4382538145874,0,7.16912884777412
4.99093202440425,8.51946880854666,0,1,1,1,1,9.77718991274014,15.1740598091856,0,7.60550726018846
6.40178717253583,12.6935398972128,0,0,0,1,1,12.5011100752745,8.7846801080741,0,15.826108973939
8.11661528740403,15.2762879226357,1,0,0,0,1,9.84503051405773,12.8329235687852,0,12.9161530027632
6.4698318608414,13.7315288649406,1,1,0,0,0,13.1088598361239,13.9289050512016,0,12.9520956303459
6.58619376411958,9.9337124011945,1,0,0,1,1,7.19214753829874,14.6334098004736,0,9.81052749091759
7.16877737117705,12.7064111225773,0,1,0,1,0,15.0481841969304,7.10983728477731,1,9.86757319630124
6.0799471799216,15.6122529204004,1,0,0,1,0,14.9789413011167,11.4871193051804,0,13.2629502043128
5.57371641080052,14.8084686561488,0,0,0,1,1,7.88674080860801,8.2015830478631,0,13.9906893754378
6.16796758475622,12.390454899054,1,1,1,1,0,11.2580174540635,10.2803264078684,0,12.8610246682074
7.1867288911109,14.6569581476506,1,1,1,1,1,8.3849407567177,8.63094444526359,0,10.1007067952305
7.76778281537917,12.3426451792475,0,1,0,0,1,10.9167232904583,8.86754421470687,0,7.21209602989256
5.4704166557949,13.2571085270029,1,0,0,1,1,9.07585643976927,11.7929561261553,0,13.0171724688262
6.41686985533109,7.31007102946751,1,0,0,1,1,11.5328220177907,12.9696324262768,0,11.1182747290004
5.85815436953516,12.5458007820416,1,0,0,1,1,15.5714083944913,12.4468607006129,0,13.8813709556125
6.76408472169202,11.8014400287066,1,1,0,0,1,15.3101186878048,8.76432504598051,0,9.74664190318435
6.9920369269048,14.011897216551,1,1,1,1,1,15.537092539249,7.2594707289245,0,14.2150750628207
7.80510851446227,7.34034564020112,0,1,0,0,0,14.4699244608637,7.87840141425841,0,8.01551119284704
7.08550366698818,12.6293537344318,0,1,0,0,0,8.78686386207119,15.0562620591372,0,15.4344126537908
8.67996565815286,7.27193669555709,0,0,0,0,1,8.31471301661804,14.0909399737138,0,11.9306966618169
6.96912197264956,12.1309655141085,1,1,0,0,1,11.3773070550524,12.507189796539,0,8.32985898153856
5.43043293484937,10.8015660285018,1,0,0,1,1,11.452712133294,9.73302206071094,0,11.1428892605472
8.08951636466971,12.4032551213168,1,0,0,0,0,12.3331589226145,10.2375542768277,0,10.1591188178863
5.04633625050747,12.3326911432669,0,1,0,1,1,7.98803264671005,7.74259851896204,0,14.1867079071235
3.30063835973389,10.7425841956865,1,1,0,1,1,15.2096763115842,7.61894095526077,0,13.6215767858084
5.98099144665829,12.0542915414553,1,1,1,1,1,9.08340082317591,11.6077367127873,0,8.12066389690153
7.43776802147269,12.1546982673462,1,1,0,0,0,11.2651101911906,11.6826451905072,0,8.56394389295019
8.85742939585164,7.05315318936482,1,0,0,0,1,14.8396752695553,10.6805728538893,0,10.7386423354037
6.31320542686342,13.7836145183537,1,1,1,1,0,15.1361372356769,11.5763709207531,0,13.4650715221651
6.95192820061586,13.7160377940163,1,1,0,0,1,9.29337877337821,15.6518381533679,0,13.9009709046222
6.04439267577906,7.9105136860162,0,0,0,1,1,15.2399695846252,12.4349514390342,0,11.1151948447805
7.42545144492029,8.89670103997923,1,1,0,0,1,13.8075420272071,7.85159979271702,0,13.54704231699
5.94002270201247,11.8075129878707,0,1,1,1,1,15.9558591586538,10.9061935665086,0,8.22609642660245
8.02097712229004,15.2496551629156,0,1,0,1,0,14.8373642531224,15.6998744297307,1,8.06502212467603
5.5689690123133,9.89118069666438,0,0,0,1,1,10.1543187827338,14.8474380979314,0,9.16205679951236
7.80886273370804,8.84744783071801,1,1,0,0,1,10.5072724188212,15.2244404472876,0,9.41483909240924
5.06471457887436,8.36145915882662,1,1,1,1,1,7.16960271447897,12.421913899947,0,7.50163833471015
5.56277856471607,14.2866399281193,1,0,0,1,0,14.6800215179101,14.2702038038988,0,15.963935428299
5.64202424588959,12.2753980418202,0,0,0,1,1,7.80651774117723,12.5987005173229,0,8.11658501555212
7.42874016286197,15.9118197236676,0,1,1,1,1,12.4414761031512,10.4590466276277,0,13.7631462188438
5.62265199152319,9.66298982431181,0,1,1,1,0,14.3307205957826,12.691675755661,0,11.1642403881997
6.13443615782617,12.4430048114154,1,0,0,1,1,11.9818039124366,13.938131097937,0,7.59554947959259
6.67498043875339,15.0396063982043,1,1,0,0,1,10.4129185795318,12.1904386018869,0,11.4521712407004
3.30937375099488,8.69486075895838,1,1,0,1,1,10.1848873174749,9.30233587836847,0,9.81504345289432
6.61349875710877,10.4401919366792,1,0,0,1,0,11.7343883195426,12.947188841179,0,12.6743015393149
7.21174298901376,12.9768258489203,0,1,0,0,1,11.9626433909871,14.2760917576961,0,11.4620806640014
7.40905811511425,14.1388590543065,1,1,0,0,1,10.2834641900845,8.10911802854389,0,11.5114933620207
6.49592782536295,7.89124913886189,1,0,0,1,1,7.86668850295246,9.86129804886878,0,13.1037795206066
7.04615436385436,8.09712722571567,0,1,0,0,1,12.8132690053899,7.13724191929214,0,13.2246098662727
7.37774976377022,15.7748894204851,1,1,1,1,1,13.8771842222195,9.74343607248738,0,13.3674165562261
5.8630290953703,13.4215369543526,1,0,0,1,1,14.2807333664969,9.94975318457,0,10.0166775579564
4.72554902187477,7.11513019260019,1,1,0,1,1,7.65356356510893,9.72687670076266,1,15.3565174608957
5.35703085894986,9.24828784749843,0,1,0,1,1,10.442645017989,7.7060886377003,1,12.3020618963055
6.61501739952266,9.93778743105941,1,1,0,1,1,13.6400809141342,12.704015346244,1,12.4239312123973
4.75622234585672,7.11071562231518,1,1,0,1,0,12.7964201373979,15.3274000494275,0,11.5035757303704
7.06807372348089,13.8678195681423,0,1,1,1,1,8.51761799212545,11.4328828637954,0,15.6748074053321
6.88178642552105,12.6554665081203,1,1,0,0,0,15.9915316647384,11.289314357331,0,7.50857485830784
7.06219169330431,10.9753806639928,1,1,0,1,1,7.75837228214368,14.3103899690323,1,14.4434672768693
4.29714702889612,15.4577175192535,0,1,0,1,1,10.4796209121123,11.2747527745087,0,12.205222458113
5.49023408189026,13.0538301125634,1,1,0,1,1,10.013275871519,15.1859047878534,0,7.47430719691329
5.93820559997774,9.57972211646847,1,1,0,1,1,11.2522059055045,10.0406958679669,1,12.7960508454125
6.31626030206176,15.3706115598325,0,1,0,0,1,11.4035700932145,10.7554195360281,0,9.34660084103234
6.32639150131718,12.2555590220727,0,0,0,1,1,13.3301660038996,10.6142967599444,0,15.9016393972561
7.37403466887708,13.3063256961759,1,1,0,0,0,13.3738717972301,15.6635128934868,0,14.1376971569844
6.12876078845189,13.4534263114911,0,1,1,1,1,12.3898208751343,10.8575327943545,0,9.51564972125925
5.97568005542313,12.2517244417686,1,1,1,1,1,8.53669412876479,14.3914211441297,0,14.8340090694837
8.34260591019065,10.8854361730628,1,0,0,0,1,13.4238622053526,13.005599116208,0,14.0513951771427
4.79011669249658,11.1311271830928,1,1,0,1,0,14.236516620731,10.1632914403453,0,7.9101313832216
6.70766134402937,12.8634476563893,0,0,0,1,0,14.8942998035345,11.6449468852952,0,13.0142717834096
6.39397439307743,10.9717102474533,0,0,0,1,1,14.0964900907129,14.3303144339006,0,14.2081972816959
7.95311370078493,10.9950333163142,0,0,0,0,0,9.44502818048932,14.9448610087857,0,12.9437332632951
6.36651180540469,7.4444979368709,1,0,0,1,0,14.5708124211524,14.7969954106957,0,8.56505463342182
7.4671116084445,12.4565985589288,0,1,0,0,1,13.8010456750635,8.19801275315695,0,13.7492885126267
7.73515957639316,7.22015616646968,1,1,0,0,0,7.48358155903406,8.54603446694091,0,13.083974407753
7.14863917331113,11.434041997185,1,1,0,0,1,12.5474492865615,14.9904448702,0,13.3910443198401
4.93371447088301,11.0599532518536,1,1,0,1,1,10.1088006186765,12.4278469546698,0,11.2315172688104
5.84823246892357,11.8993812743574,1,0,0,1,1,15.0040053792764,8.40400663809851,0,12.5706470711157
7.59656954968267,14.7540113998111,0,1,0,1,1,9.59800125774927,15.9054490372073,1,10.2080728937872
6.75134493369029,8.33536178898066,1,0,0,1,1,15.2622734413017,12.9648344509769,0,14.934049470583
4.80827657669277,8.04713155166246,0,1,1,1,0,14.2894339642953,14.6099454713985,0,11.7860030462034
6.76043254915561,14.5857756731566,1,1,1,1,0,7.75665505230427,8.22367827477865,0,9.33892287733033
4.06614880905391,12.7109252593946,1,1,0,1,0,8.62238268950023,11.0860158808064,0,13.2428902962711
6.53484030970142,14.1894838802982,1,1,1,1,0,8.88922506966628,14.3864036111627,0,11.1192050385289
5.49777251208727,11.6353601003066,0,0,0,1,1,10.9989881119691,9.88540601381101,0,12.5646042574663
6.87389373347695,12.1340262121521,1,0,0,1,1,9.85256989556365,7.51633347687311,0,15.9661765438505
8.26126887092453,9.45846989913844,0,0,0,0,0,14.7539503125008,15.4013708415441,0,14.2324475210626
5.95854437974417,11.5561320758425,1,0,0,1,1,14.3820736163761,12.9903617717791,0,12.7695765853859
5.35526156804919,13.9904997537378,1,0,0,1,1,12.419133270625,13.0437603623141,0,8.57613454130478
5.86082206792595,10.5100137537811,1,0,0,1,1,14.9510761417914,13.8006477588788,0,8.76725399307907
8.26213745054817,14.0236816632096,1,0,0,0,0,12.4080925271846,15.3363676401787,0,9.51697282143869
6.81852801974045,8.84352535149083,0,1,0,0,0,14.4943514745682,9.53399267815985,0,13.2477633252274
4.44861631141019,13.7764839578886,1,1,0,1,0,8.05519505147822,9.99408702971414,0,10.8198919408023
6.76791523844119,13.5455937166698,0,1,0,0,1,10.6978134124074,9.09768062108196,0,9.61161754420027
5.41357812811166,13.042455664603,1,0,0,1,0,8.78994864132255,8.96968976221979,0,12.7056441763416
4.68826535276739,7.22951422189362,1,1,1,1,1,12.3796565623488,12.9694853783585,0,8.40025795972906
5.55040956028052,11.4356275452301,0,1,1,1,1,8.99500458710827,10.2094404411037,0,7.59276540740393
6.78671354120952,15.9774727404583,1,1,0,0,0,9.20620865048841,12.3601125981659,0,7.8650396715384
6.7135613469709,11.216827836819,0,1,0,1,1,11.9411083706655,12.7633381695487,1,9.91081399098039
6.3398888877621,14.5591468340717,1,1,1,1,0,7.55013962858357,9.99089347012341,0,13.3523438784759
7.23587247989544,13.7680867514573,1,1,0,0,1,9.42527226102538,13.0453380732797,0,7.58525457466021
5.89834655356169,9.59683776157908,1,1,0,1,1,14.2148964905646,9.76046770997345,1,15.6091285094153
6.08690168270371,13.9073272245005,1,0,0,1,0,12.0691731830593,9.73834653059021,0,8.94162942399271
3.79085018062033,7.21086519560777,1,1,1,1,0,11.7202870834153,14.9452292132191,0,10.4914118882734
6.22798309537216,7.84660554677248,0,0,0,1,1,9.86042349366471,11.8006134117022,0,10.7932412207592
5.81484399649966,13.4440511842258,1,0,0,1,1,9.2219154338818,7.36058038636111,0,7.8278783026617
6.3526332722792,15.4797888158355,1,0,0,1,0,10.8170626608189,8.10095638292842,0,10.3513063965365
5.13079184059139,10.1689964507241,0,1,0,1,1,10.7518225847743,12.0402658011299,0,15.8390183746815
8.2270279163285,15.6430578331929,1,1,0,1,1,10.2505837525241,9.8730801967904,1,10.2678487338126
7.83127547478352,9.96218157513067,1,0,0,0,0,12.0551837112289,8.87520578759722,0,7.05144416331314
6.86340427177556,14.9877867193427,1,1,1,1,1,12.7044851623941,14.1722294664942,0,13.803769162856
